code,orderdate,customercode,type,paymentmethod
2525,2023-04-05 11:45:49,359,phone,PayPal
2526,2023-04-07 10:35:35,765,online,CreditCard
2527,2023-04-04 12:50:41,107,in-store,PayPal
2528,2023-04-08 08:44:37,502,in-store,Cash
2529,2023-04-07 04:30:35,239,in-store,CreditCard
2530,2023-04-14 06:42:04,561,in-store,Cash
2531,2023-04-09 14:19:05,1771,online,PayPal
2532,2023-04-09 13:31:36,1113,online,PayPal
2533,2023-04-08 00:30:46,571,phone,Cash
2534,2023-04-13 07:52:19,805,in-store,CreditCard
2535,2023-04-11 10:34:39,399,in-store,CreditCard
2536,2023-04-12 08:54:59,1309,online,CreditCard
2537,2023-04-12 07:22:47,372,phone,CreditCard
2538,2023-04-01 18:19:03,59,phone,CreditCard
2539,2023-04-11 07:50:01,1197,online,Cash
2540,2023-04-03 05:53:38,848,online,Cash
2541,2023-04-12 11:32:24,1678,phone,CreditCard
2542,2023-04-03 18:41:01,967,in-store,PayPal
2543,2023-04-14 00:32:48,138,phone,CreditCard
2544,2023-04-14 08:07:16,1001,online,Cash
2545,2023-04-06 17:39:04,791,online,Cash
2546,2023-04-01 21:44:29,1447,online,Cash
2547,2023-04-02 22:37:12,858,in-store,Cash
2548,2023-04-12 18:02:35,1111,online,Cash
2549,2023-04-04 05:05:10,950,in-store,PayPal
2550,2023-04-03 03:28:26,1255,online,PayPal
2551,2023-04-02 08:25:37,1040,in-store,PayPal
2552,2023-04-07 14:27:31,466,in-store,PayPal
2553,2023-04-12 07:20:32,459,online,Cash
2554,2023-04-02 05:49:07,1789,online,CreditCard
2555,2023-04-07 23:10:03,1102,in-store,Cash
2556,2023-04-03 03:37:09,962,in-store,CreditCard
2557,2023-04-06 07:21:23,736,online,Cash
2558,2023-04-04 03:54:32,850,online,PayPal
2559,2023-04-06 17:58:43,1470,in-store,Cash
2560,2023-04-10 19:15:47,1138,in-store,CreditCard
2561,2023-04-04 15:06:35,988,online,CreditCard
2562,2023-04-02 18:42:45,399,in-store,PayPal
2563,2023-04-14 07:03:30,276,online,Cash
2564,2023-04-07 21:57:45,1273,phone,PayPal
2565,2023-04-02 16:04:57,11,phone,PayPal
2566,2023-04-01 14:36:45,215,in-store,PayPal
2567,2023-04-09 14:31:08,906,online,CreditCard
2568,2023-04-05 21:00:16,367,online,Cash
2569,2023-04-09 23:01:39,1014,phone,CreditCard
2570,2023-04-02 10:28:01,1468,phone,PayPal
2571,2023-04-12 05:08:37,1570,online,Cash
2572,2023-04-12 18:10:01,1878,online,CreditCard
2573,2023-04-02 15:50:25,549,in-store,Cash
2574,2023-04-09 16:18:54,1250,phone,Cash
2575,2023-04-02 23:48:21,218,online,CreditCard
2576,2023-04-10 06:47:40,1450,phone,CreditCard
2577,2023-04-13 21:23:13,1570,phone,PayPal
2578,2023-04-05 17:42:54,1503,phone,Cash
2579,2023-04-05 15:08:34,1922,phone,PayPal
2580,2023-04-05 12:43:33,1287,phone,CreditCard
2581,2023-04-06 01:14:03,1461,phone,CreditCard
2582,2023-04-08 06:48:19,1249,online,PayPal
2583,2023-04-12 00:25:40,1097,online,PayPal
2584,2023-04-11 00:51:13,561,online,PayPal
2585,2023-04-12 16:49:06,485,in-store,PayPal
2586,2023-04-12 06:52:43,1789,online,CreditCard
2587,2023-04-11 11:51:16,186,in-store,PayPal
2588,2023-04-04 03:05:16,378,in-store,PayPal
2589,2023-04-02 03:12:33,526,in-store,PayPal
2590,2023-04-13 15:16:41,975,online,Cash
2591,2023-04-09 03:10:22,1981,phone,PayPal
2592,2023-04-11 20:47:41,571,online,Cash
2593,2023-04-07 00:40:53,592,online,PayPal
2594,2023-04-09 00:03:16,209,in-store,PayPal
2595,2023-04-05 04:16:22,174,phone,CreditCard
2596,2023-04-01 17:03:01,58,phone,CreditCard
2597,2023-04-10 22:21:46,516,online,PayPal
2598,2023-04-13 00:35:14,1820,in-store,Cash
2599,2023-04-01 12:09:02,234,phone,CreditCard
2600,2023-04-07 04:21:49,1283,online,CreditCard
2601,2023-04-09 00:10:55,1588,online,PayPal
2602,2023-04-02 23:31:14,314,online,Cash
2603,2023-04-11 16:00:38,162,phone,PayPal
2604,2023-04-09 07:18:02,996,in-store,CreditCard
2605,2023-04-11 21:50:22,352,online,Cash
2606,2023-04-14 09:08:09,1222,online,PayPal
2607,2023-04-09 02:57:45,742,in-store,Cash
2608,2023-04-08 10:17:52,1400,online,Cash
2609,2023-04-14 12:11:24,1165,phone,CreditCard
2610,2023-04-01 06:23:46,149,phone,PayPal
2611,2023-04-01 02:59:49,1392,phone,Cash
2612,2023-04-04 13:21:50,1035,online,PayPal
2613,2023-04-11 12:30:32,50,in-store,Cash
2614,2023-04-10 23:54:20,78,online,Cash
2615,2023-04-09 20:15:39,501,online,PayPal
2616,2023-04-12 22:51:36,1960,phone,PayPal
2617,2023-04-08 10:08:49,742,in-store,CreditCard
2618,2023-04-07 17:24:24,1647,online,CreditCard
2619,2023-04-01 14:51:45,1180,online,PayPal
2620,2023-04-08 01:54:25,1398,online,Cash
2621,2023-04-14 02:17:55,713,online,Cash
2622,2023-04-10 02:15:39,1898,phone,Cash
2623,2023-04-02 09:26:59,881,online,PayPal
2624,2023-04-07 01:08:44,441,phone,CreditCard
2625,2023-04-07 01:34:09,375,online,Cash
2626,2023-04-08 16:56:32,997,in-store,PayPal
2627,2023-04-09 14:59:34,1608,online,Cash
2628,2023-04-13 20:56:04,341,online,CreditCard
2629,2023-04-11 03:06:32,54,online,Cash
2630,2023-04-04 00:43:32,1358,phone,PayPal
2631,2023-04-09 14:03:45,1982,in-store,CreditCard
2632,2023-04-01 10:11:17,187,in-store,PayPal
2633,2023-04-09 23:44:39,740,phone,Cash
2634,2023-04-01 09:25:14,820,in-store,PayPal
2635,2023-04-12 12:02:41,1314,phone,Cash
2636,2023-04-12 01:38:37,183,online,CreditCard
2637,2023-04-06 00:44:37,973,in-store,Cash
2638,2023-04-07 07:34:08,1769,in-store,Cash
2639,2023-04-05 13:39:43,52,in-store,Cash
2640,2023-04-06 21:53:25,1467,phone,PayPal
2641,2023-04-09 13:00:56,1088,in-store,CreditCard
2642,2023-04-02 04:40:15,784,online,PayPal
2643,2023-04-01 16:59:22,816,phone,Cash
2644,2023-04-06 00:42:32,913,online,CreditCard
2645,2023-04-06 02:24:48,1517,in-store,CreditCard
2646,2023-04-02 15:35:18,827,phone,PayPal
2647,2023-04-07 09:11:05,356,in-store,Cash
2648,2023-04-11 19:57:05,1723,online,Cash
2649,2023-04-05 16:44:37,208,online,CreditCard
2650,2023-04-07 20:42:07,1704,online,CreditCard
2651,2023-04-13 14:19:38,1058,online,PayPal
2652,2023-04-10 14:32:42,1253,online,Cash
2653,2023-04-07 13:28:10,619,phone,Cash
2654,2023-04-04 19:04:14,1799,in-store,PayPal
2655,2023-04-03 13:24:15,798,online,Cash
2656,2023-04-06 12:31:10,269,online,CreditCard
2657,2023-04-08 21:20:40,1746,online,CreditCard
2658,2023-04-13 09:52:26,1334,online,Cash
2659,2023-04-05 06:35:05,1112,in-store,Cash
2660,2023-04-13 15:09:05,870,phone,PayPal
2661,2023-04-03 13:16:40,425,in-store,PayPal
2662,2023-04-06 06:12:01,1235,phone,CreditCard
2663,2023-04-13 14:11:04,1274,online,Cash
2664,2023-04-12 00:46:54,1651,in-store,PayPal
2665,2023-04-07 15:15:28,341,online,CreditCard
2666,2023-04-07 20:43:09,898,phone,Cash
2667,2023-04-09 01:26:19,1737,in-store,CreditCard
2668,2023-04-13 04:13:14,175,phone,Cash
2669,2023-04-01 08:26:03,897,online,PayPal
2670,2023-04-05 13:44:32,1799,in-store,CreditCard
2671,2023-04-04 17:05:24,645,in-store,Cash
2672,2023-04-12 21:52:31,1821,phone,CreditCard
2673,2023-04-07 12:51:46,1417,phone,CreditCard
2674,2023-04-14 07:37:27,605,online,CreditCard
2675,2023-04-13 06:37:51,1868,phone,Cash
2676,2023-04-09 14:29:05,161,phone,Cash
2677,2023-04-07 05:12:31,1747,in-store,PayPal
2678,2023-04-03 17:08:52,1453,online,CreditCard
2679,2023-04-07 07:39:28,533,online,PayPal
2680,2023-04-01 15:52:20,643,in-store,Cash
2681,2023-04-10 22:37:36,1380,phone,CreditCard
2682,2023-04-01 10:13:47,1570,online,PayPal
2683,2023-04-07 09:49:18,1056,online,PayPal
2684,2023-04-04 14:05:53,416,in-store,CreditCard
2685,2023-04-05 18:41:01,1418,online,PayPal
2686,2023-04-01 03:11:05,1880,phone,PayPal
2687,2023-04-01 18:05:28,163,in-store,Cash
2688,2023-04-14 17:25:27,564,in-store,PayPal
2689,2023-04-09 19:40:16,1988,phone,CreditCard
2690,2023-04-01 23:52:40,553,in-store,Cash
2691,2023-04-02 13:16:59,1630,in-store,PayPal
2692,2023-04-13 09:10:31,963,in-store,PayPal
2693,2023-04-04 17:57:43,1292,in-store,CreditCard
2694,2023-04-02 18:27:59,57,in-store,CreditCard
2695,2023-04-13 08:27:28,1288,phone,PayPal
2696,2023-04-11 16:43:30,1262,in-store,PayPal
2697,2023-04-04 00:19:29,511,online,PayPal
2698,2023-04-05 17:05:26,343,in-store,Cash
2699,2023-04-06 02:56:16,1490,in-store,CreditCard
2700,2023-04-13 22:35:31,413,phone,CreditCard
2701,2023-04-09 10:59:43,1514,in-store,Cash
2702,2023-04-02 16:35:33,1631,online,PayPal
2703,2023-04-05 13:13:46,573,online,Cash
2704,2023-04-09 10:53:37,677,in-store,CreditCard
2705,2023-04-06 05:30:46,827,phone,Cash
2706,2023-04-05 12:57:08,368,online,CreditCard
2707,2023-04-06 18:20:20,90,online,CreditCard
2708,2023-04-09 07:22:08,1365,in-store,CreditCard
2709,2023-04-11 01:20:55,267,in-store,CreditCard
2710,2023-04-12 17:45:05,592,in-store,CreditCard
2711,2023-04-11 03:00:44,1110,in-store,Cash
2712,2023-04-14 12:36:14,1373,phone,PayPal
2713,2023-04-11 18:53:37,1213,in-store,Cash
2714,2023-04-09 02:40:55,1006,in-store,PayPal
2715,2023-04-13 13:12:06,204,phone,Cash
2716,2023-04-06 23:20:18,1722,online,Cash
2717,2023-04-07 11:46:21,1471,phone,CreditCard
2718,2023-04-05 07:14:34,346,phone,Cash
2719,2023-04-14 10:18:19,569,online,PayPal
2720,2023-04-09 11:16:56,1236,online,CreditCard
2721,2023-04-14 11:35:09,1938,online,Cash
2722,2023-04-10 17:50:14,416,phone,Cash
2723,2023-04-07 09:45:30,252,phone,CreditCard
2724,2023-04-05 15:53:49,1920,phone,PayPal
2725,2023-04-06 18:02:24,678,in-store,Cash
2726,2023-04-11 00:10:35,1617,phone,PayPal
2727,2023-04-07 14:21:15,1531,phone,Cash
2728,2023-04-12 20:03:40,381,in-store,Cash
2729,2023-04-01 15:55:24,47,phone,PayPal
2730,2023-04-02 17:21:46,1584,online,CreditCard
2731,2023-04-01 18:54:18,823,online,PayPal
2732,2023-04-13 15:48:07,1672,in-store,Cash
2733,2023-04-01 10:32:06,1229,online,CreditCard
2734,2023-04-11 12:01:31,1979,in-store,CreditCard
2735,2023-04-11 11:24:10,1710,in-store,PayPal
2736,2023-04-12 20:14:14,1368,phone,Cash
2737,2023-04-06 22:08:45,1782,online,PayPal
2738,2023-04-11 00:11:48,1401,phone,PayPal
2739,2023-04-13 15:49:53,423,in-store,CreditCard
2740,2023-04-06 02:53:23,611,online,Cash
2741,2023-04-11 10:39:17,549,in-store,CreditCard
2742,2023-04-08 14:16:36,1225,in-store,PayPal
2743,2023-04-05 11:40:10,1125,online,CreditCard
2744,2023-04-02 16:38:23,825,in-store,CreditCard
2745,2023-04-05 22:53:37,415,online,Cash
2746,2023-04-13 15:55:26,206,phone,PayPal
2747,2023-04-09 07:46:01,1960,online,CreditCard
2748,2023-04-02 15:09:21,529,phone,PayPal
2749,2023-04-03 13:17:33,1080,phone,PayPal
2750,2023-04-07 22:10:02,1764,in-store,PayPal
2751,2023-04-06 05:49:49,377,in-store,Cash
2752,2023-04-10 00:56:48,955,online,Cash
2753,2023-04-07 12:37:25,704,in-store,CreditCard
2754,2023-04-12 17:30:10,1442,online,PayPal
2755,2023-04-12 12:13:41,1033,online,PayPal
2756,2023-04-02 08:31:44,9,online,PayPal
2757,2023-04-03 05:25:10,1663,phone,CreditCard
2758,2023-04-13 05:19:00,321,phone,Cash
2759,2023-04-01 10:46:32,1206,online,Cash
2760,2023-04-04 00:09:43,175,online,PayPal
2761,2023-04-01 16:54:55,12,in-store,PayPal
2762,2023-04-08 13:02:54,416,phone,CreditCard
2763,2023-04-12 10:52:52,1200,phone,Cash
2764,2023-04-05 20:58:21,1530,phone,Cash
2765,2023-04-13 21:23:41,1610,in-store,PayPal
2766,2023-04-08 18:59:44,1454,online,Cash
2767,2023-04-05 08:57:36,722,phone,PayPal
2768,2023-04-10 06:55:00,1023,online,Cash
2769,2023-04-14 11:40:32,323,online,CreditCard
2770,2023-04-05 17:47:29,913,in-store,Cash
2771,2023-04-07 16:42:17,361,in-store,Cash
2772,2023-04-08 16:10:00,1791,in-store,Cash
2773,2023-04-05 18:08:32,1202,in-store,CreditCard
2774,2023-04-11 14:19:31,1036,in-store,CreditCard
2775,2023-04-09 00:38:57,1854,online,Cash
2776,2023-04-02 00:24:55,1386,in-store,Cash
2777,2023-04-09 22:11:34,332,in-store,Cash
2778,2023-04-12 01:02:38,1879,phone,PayPal
2779,2023-04-04 03:55:04,719,online,CreditCard
2780,2023-04-12 11:50:41,596,phone,PayPal
2781,2023-04-01 16:38:58,1682,phone,Cash
2782,2023-04-11 20:34:56,477,online,Cash
2783,2023-04-07 20:42:10,899,in-store,PayPal
2784,2023-04-01 12:13:23,1355,phone,CreditCard
2785,2023-04-08 17:29:29,1457,online,CreditCard
2786,2023-04-02 23:07:33,1515,in-store,CreditCard
2787,2023-04-01 12:47:03,74,online,PayPal
2788,2023-04-03 03:05:43,1097,online,PayPal
2789,2023-04-04 22:47:42,1753,online,PayPal
2790,2023-04-11 11:06:51,746,phone,CreditCard
2791,2023-04-10 06:21:40,293,in-store,CreditCard
2792,2023-04-08 21:24:15,1216,in-store,PayPal
2793,2023-04-10 22:21:22,380,online,Cash
2794,2023-04-03 15:23:10,323,phone,PayPal
2795,2023-04-12 14:48:07,780,phone,CreditCard
2796,2023-04-01 21:55:52,1046,phone,Cash
2797,2023-04-08 23:54:59,1966,phone,PayPal
2798,2023-04-12 23:37:42,350,phone,Cash
2799,2023-04-07 09:28:49,1238,online,CreditCard
2800,2023-04-12 23:18:41,1707,online,PayPal
2801,2023-04-12 23:51:21,479,in-store,Cash
2802,2023-04-14 01:31:58,1366,phone,PayPal
2803,2023-04-02 06:44:58,594,online,CreditCard
2804,2023-04-04 20:03:18,326,online,Cash
2805,2023-04-05 03:30:30,231,in-store,CreditCard
2806,2023-04-10 04:26:27,736,in-store,Cash
2807,2023-04-11 18:18:39,1115,in-store,CreditCard
2808,2023-04-09 12:44:52,1787,phone,Cash
2809,2023-04-04 13:19:17,522,online,CreditCard
2810,2023-04-05 16:11:43,133,phone,Cash
2811,2023-04-07 04:35:35,1379,online,PayPal
2812,2023-04-05 12:00:24,1206,phone,PayPal
2813,2023-04-02 07:00:22,783,phone,PayPal
2814,2023-04-06 06:43:00,277,online,Cash
2815,2023-04-04 12:33:58,581,in-store,PayPal
2816,2023-04-08 15:32:10,1449,in-store,Cash
2817,2023-04-13 03:41:08,1601,phone,PayPal
2818,2023-04-03 17:46:59,163,phone,CreditCard
2819,2023-04-12 14:18:59,356,in-store,PayPal
2820,2023-04-13 23:37:02,76,online,CreditCard
2821,2023-04-10 21:44:18,1121,online,CreditCard
2822,2023-04-02 11:09:44,68,phone,CreditCard
2823,2023-04-13 08:16:31,270,phone,PayPal
2824,2023-04-08 04:37:54,1054,online,CreditCard
2825,2023-04-03 21:13:38,1733,in-store,PayPal
2826,2023-04-13 15:49:02,1281,in-store,Cash
2827,2023-04-08 00:21:09,1082,in-store,Cash
2828,2023-04-12 23:51:02,156,phone,CreditCard
2829,2023-04-01 23:12:01,1477,phone,Cash
2830,2023-04-01 11:53:41,249,phone,Cash
2831,2023-04-06 13:10:10,610,in-store,PayPal
2832,2023-04-05 11:28:36,333,in-store,CreditCard
2833,2023-04-04 04:22:25,1480,online,Cash
2834,2023-04-08 22:33:08,1337,in-store,PayPal
2835,2023-04-08 17:11:15,1162,in-store,Cash
2836,2023-04-06 10:51:36,114,phone,Cash
2837,2023-04-07 07:28:27,315,online,PayPal
2838,2023-04-05 00:22:48,1360,phone,Cash
2839,2023-04-03 23:40:31,1593,phone,CreditCard
2840,2023-04-07 11:46:45,597,online,PayPal
2841,2023-04-12 13:10:19,941,phone,PayPal
2842,2023-04-05 00:19:16,663,phone,Cash
2843,2023-04-14 14:38:48,1865,phone,PayPal
2844,2023-04-11 22:40:04,1677,phone,CreditCard
2845,2023-04-11 12:36:16,391,online,Cash
2846,2023-04-01 09:15:08,1871,phone,Cash
2847,2023-04-04 14:04:02,952,in-store,Cash
2848,2023-04-04 00:04:54,1225,online,CreditCard
2849,2023-04-08 01:42:39,5,online,PayPal
2850,2023-04-01 17:49:54,180,phone,CreditCard
2851,2023-04-14 11:33:57,1121,phone,CreditCard
2852,2023-04-06 22:52:17,1708,in-store,CreditCard
2853,2023-04-14 13:52:03,1036,online,CreditCard
2854,2023-04-06 01:36:21,1458,phone,PayPal
2855,2023-04-06 14:02:21,1938,in-store,CreditCard
2856,2023-04-07 10:57:26,1174,phone,Cash
2857,2023-04-06 22:12:21,1970,online,PayPal
2858,2023-04-10 06:53:55,1153,in-store,Cash
2859,2023-04-02 22:34:41,678,in-store,PayPal
2860,2023-04-11 15:50:27,1949,phone,PayPal
2861,2023-04-07 15:34:41,400,phone,Cash
2862,2023-04-03 08:08:08,548,phone,CreditCard
2863,2023-04-03 08:18:30,1147,in-store,CreditCard
2864,2023-04-13 10:33:36,1330,online,Cash
2865,2023-04-12 00:18:22,133,in-store,PayPal
2866,2023-04-06 14:37:30,1252,phone,Cash
2867,2023-04-13 00:45:35,178,in-store,CreditCard
2868,2023-04-06 19:35:07,943,online,Cash
2869,2023-04-01 00:39:05,901,online,PayPal
2870,2023-04-04 08:28:11,1605,phone,CreditCard
2871,2023-04-01 18:36:26,1873,online,CreditCard
2872,2023-04-09 16:38:49,1570,phone,PayPal
2873,2023-04-02 18:26:12,981,phone,CreditCard
2874,2023-04-05 22:08:45,448,in-store,Cash
2875,2023-04-05 01:37:25,1887,online,CreditCard
2876,2023-04-07 22:57:50,1685,phone,CreditCard
2877,2023-04-10 14:03:30,1150,phone,Cash
2878,2023-04-14 15:32:28,1985,online,PayPal
2879,2023-04-03 19:00:34,248,in-store,Cash
2880,2023-04-02 20:24:31,261,online,Cash
2881,2023-04-10 02:11:09,448,in-store,Cash
2882,2023-04-14 07:27:55,870,phone,PayPal
2883,2023-04-09 06:24:01,1013,phone,CreditCard
2884,2023-04-09 02:42:27,770,in-store,CreditCard
2885,2023-04-07 09:45:51,1115,phone,CreditCard
2886,2023-04-13 03:11:24,658,in-store,Cash
2887,2023-04-07 05:17:05,1611,phone,Cash
2888,2023-04-10 10:40:30,529,phone,CreditCard
2889,2023-04-09 18:24:38,123,phone,PayPal
2890,2023-04-01 03:49:03,562,in-store,CreditCard
2891,2023-04-07 20:02:02,202,online,CreditCard
2892,2023-04-08 17:46:06,469,phone,Cash
2893,2023-04-01 08:30:16,786,in-store,Cash
2894,2023-04-05 05:54:59,120,phone,PayPal
2895,2023-04-09 13:12:02,1240,phone,CreditCard
2896,2023-04-07 13:38:08,244,phone,CreditCard
2897,2023-04-13 14:26:55,165,in-store,CreditCard
2898,2023-04-07 13:10:44,662,phone,CreditCard
2899,2023-04-06 09:00:49,1699,phone,Cash
2900,2023-04-03 10:48:18,1307,phone,CreditCard
2901,2023-04-07 16:33:36,548,online,PayPal
2902,2023-04-07 13:52:45,857,in-store,CreditCard
2903,2023-04-06 14:20:43,202,phone,PayPal
2904,2023-04-14 03:02:51,474,in-store,CreditCard
2905,2023-04-14 10:44:39,1959,online,Cash
2906,2023-04-05 21:45:08,1036,online,Cash
2907,2023-04-09 00:00:47,611,online,CreditCard
2908,2023-04-13 08:46:11,327,in-store,PayPal
2909,2023-04-13 23:15:27,1283,phone,PayPal
2910,2023-04-04 13:28:51,1170,online,PayPal
2911,2023-04-07 07:10:19,716,online,Cash
2912,2023-04-14 16:40:26,1341,in-store,CreditCard
2913,2023-04-14 10:58:45,1808,in-store,CreditCard
2914,2023-04-14 11:10:21,1492,in-store,Cash
2915,2023-04-10 03:57:05,391,phone,CreditCard
2916,2023-04-08 16:06:13,1657,phone,CreditCard
2917,2023-04-02 05:50:46,793,online,Cash
2918,2023-04-04 00:12:18,800,online,Cash
2919,2023-04-08 23:49:02,1703,online,PayPal
2920,2023-04-06 15:35:04,689,phone,PayPal
2921,2023-04-02 08:23:30,1118,online,Cash
2922,2023-04-01 22:09:06,1105,in-store,PayPal
2923,2023-04-11 23:13:02,1475,in-store,CreditCard
2924,2023-04-14 01:07:14,49,in-store,PayPal
2925,2023-04-08 07:32:49,455,phone,CreditCard
2926,2023-04-10 03:40:40,1145,phone,Cash
2927,2023-04-11 20:20:22,1037,online,CreditCard
2928,2023-04-05 12:17:05,1352,phone,Cash
2929,2023-04-02 22:17:05,80,in-store,CreditCard
2930,2023-04-03 05:56:05,1175,phone,Cash
2931,2023-04-12 16:04:18,747,phone,PayPal
2932,2023-04-05 06:27:41,1820,in-store,PayPal
2933,2023-04-07 19:29:12,1139,phone,Cash
2934,2023-04-01 23:58:37,917,online,Cash
2935,2023-04-02 02:27:42,48,in-store,PayPal
2936,2023-04-09 09:27:18,473,in-store,PayPal
2937,2023-04-08 20:47:24,1808,in-store,CreditCard
2938,2023-04-02 10:37:42,1548,phone,CreditCard
2939,2023-04-04 05:31:55,9,in-store,PayPal
2940,2023-04-03 21:43:52,1883,online,CreditCard
2941,2023-04-13 17:37:52,840,in-store,Cash
2942,2023-04-11 08:28:22,1068,online,Cash
2943,2023-04-07 07:03:22,510,phone,PayPal
2944,2023-04-02 10:59:05,1596,in-store,Cash
2945,2023-04-01 18:03:23,399,online,Cash
2946,2023-04-10 16:08:19,535,online,Cash
2947,2023-04-09 15:47:09,212,in-store,PayPal
2948,2023-04-02 01:24:32,1576,in-store,Cash
2949,2023-04-09 03:33:22,790,online,CreditCard
2950,2023-04-01 14:00:32,1584,phone,CreditCard
2951,2023-04-12 21:37:18,563,online,Cash
2952,2023-04-12 03:11:47,881,phone,CreditCard
2953,2023-04-02 15:50:44,821,online,Cash
2954,2023-04-09 09:46:13,18,in-store,CreditCard
2955,2023-04-12 15:27:23,1901,phone,PayPal
2956,2023-04-06 20:04:47,1001,in-store,CreditCard
2957,2023-04-11 06:05:33,1983,in-store,CreditCard
2958,2023-04-02 15:48:07,630,in-store,CreditCard
2959,2023-04-07 16:53:16,1933,in-store,PayPal
2960,2023-04-11 21:08:22,721,in-store,Cash
2961,2023-04-04 23:12:52,936,phone,Cash
2962,2023-04-08 04:22:26,1431,online,PayPal
2963,2023-04-06 02:51:40,1819,phone,PayPal
2964,2023-04-01 15:46:38,1761,in-store,PayPal
2965,2023-04-05 22:50:40,1727,phone,CreditCard
2966,2023-04-14 11:46:45,1881,in-store,CreditCard
2967,2023-04-08 09:24:44,770,online,Cash
2968,2023-04-04 02:05:27,338,online,Cash
2969,2023-04-08 09:01:26,237,in-store,PayPal
2970,2023-04-03 08:17:13,1047,in-store,PayPal
2971,2023-04-12 18:09:32,1721,online,CreditCard
2972,2023-04-03 00:38:21,1818,online,PayPal
2973,2023-04-06 12:07:09,516,phone,CreditCard
2974,2023-04-05 16:18:08,1891,phone,CreditCard
2975,2023-04-10 02:58:31,1224,in-store,CreditCard
2976,2023-04-13 10:25:44,316,online,Cash
2977,2023-04-06 06:37:57,416,phone,Cash
2978,2023-04-14 17:31:08,1924,phone,Cash
2979,2023-04-13 17:00:30,573,online,Cash
2980,2023-04-13 03:45:57,1957,phone,CreditCard
2981,2023-04-10 10:07:00,2000,online,CreditCard
2982,2023-04-01 03:55:21,1872,phone,CreditCard
2983,2023-04-11 14:30:13,1607,online,CreditCard
2984,2023-04-08 14:37:42,158,online,CreditCard
2985,2023-04-08 01:28:48,1152,phone,Cash
2986,2023-04-03 07:12:26,1289,in-store,CreditCard
2987,2023-04-09 22:03:48,1655,online,CreditCard
2988,2023-04-06 23:50:46,829,online,Cash
2989,2023-04-07 09:07:57,1247,online,PayPal
2990,2023-04-11 03:14:40,1540,online,CreditCard
2991,2023-04-10 03:51:09,137,phone,Cash
2992,2023-04-06 21:26:12,1706,online,CreditCard
2993,2023-04-13 22:52:05,1590,phone,PayPal
2994,2023-04-05 10:12:31,850,online,CreditCard
2995,2023-04-05 13:50:56,914,online,Cash
2996,2023-04-02 16:26:25,1507,in-store,Cash
2997,2023-04-14 10:47:59,23,phone,PayPal
2998,2023-04-14 04:48:50,1757,phone,Cash
2999,2023-04-06 05:07:20,1015,phone,PayPal
3000,2023-04-11 09:52:04,1633,online,Cash
3001,2023-04-14 01:43:29,950,phone,CreditCard
3002,2023-04-06 11:23:03,1573,in-store,Cash
3003,2023-04-14 05:39:04,1888,online,CreditCard
3004,2023-04-08 01:40:06,129,online,Cash
3005,2023-04-09 06:54:46,1698,phone,Cash
3006,2023-04-04 06:44:39,1192,in-store,PayPal
3007,2023-04-08 23:45:11,1333,in-store,Cash
3008,2023-04-08 15:47:47,881,online,CreditCard
3009,2023-04-05 13:45:11,1903,in-store,Cash
3010,2023-04-04 00:14:08,1043,in-store,CreditCard
